customer_id,customer_name,age,gender,city,area,preferred_cuisine,avg_monthly_orders,is_premium_user,joined_year
C11573,Suresh Bose,29,Female,Hyderabad,Banjara Hills,Street Food,1,True,2022
C11574,Swati Ghosh,33,Male,Kolkata,Ballygunge,Mughlai,8,False,2019
C11575,Sunita Khanna,20,Female,Bangalore,Malleshwaram,Desserts & Beverages,1,False,2023
C11576,Nisha Pandey,21,Female,Mumbai,Versova,Seafood,1,False,2021
C11577,Sneha Bose,23,Female,Hyderabad,LB Nagar,Continental,5,False,2020
C11578,Ritika Dubey,19,Female,Delhi,Greater Kailash,Street Food,1,False,2023
C11579,Vivek Srivastava,34,Female,Mumbai,Juhu,Seafood,1,False,2023
C11580,Divya Joshi,25,Male,Hyderabad,Secunderabad,South Indian,2,False,2018
C11581,Lakshmi Pandey,29,Female,Mumbai,Dadar,Street Food,1,False,2019
C11582,Rekha Rathore,23,Female,Chennai,Vadapalani,Continental,4,False,2021
C11583,Sunita Ghosh,27,Male,Hyderabad,Banjara Hills,North Indian,4,False,2023
C11584,Simran Deshpande,32,Female,Bangalore,Jayanagar,Continental,3,False,2021
C11585,Divya Das,32,Female,Bangalore,Sarjapur Road,North Indian,1,False,2022
C11586,Nikhil Gupta,21,Female,Bangalore,JP Nagar,Chinese,3,False,2020
C11587,Priya Chawla,29,Female,Bangalore,Marathahalli,North Indian,1,True,2019
C11588,Preeti Agarwal,23,Male,Pune,Camp,Maharashtrian,8,False,2017
C11589,Rahul Joshi,29,Female,Hyderabad,Ameerpet,South Indian,3,False,2023
C11590,Ritika Shetty,24,Female,Bangalore,Yelahanka,Chinese,6,True,2023
C11591,Varun Shetty,44,Male,Delhi,Nehru Place,North Indian,7,True,2020
C11592,Divya Mehta,36,Female,Mumbai,Goregaon,Seafood,9,False,2018
C11593,Rohan Gupta,33,Male,Delhi,Lajpat Nagar,North Indian,9,False,2022
C11594,Vikas Mishra,18,Male,Delhi,Hauz Khas,Fast Food,22,False,2017
C11595,Lakshmi Chawla,27,Female,Delhi,South Extension,Chinese,1,False,2018
C11596,Priya Pandey,36,Male,Hyderabad,Madhapur,South Indian,3,False,2022
C11597,Ashish Malhotra,29,Male,Pune,Kalyani Nagar,Fast Food,3,False,2021
C11598,Pooja Reddy,43,Male,Delhi,Dwarka,Fast Food,9,False,2020
C11599,Bhavna Joshi,37,Female,Bangalore,Yelahanka,North Indian,2,False,2018
C11600,Sanjay Bose,27,Female,Chennai,Adyar,Seafood,1,False,2023
C11601,Harish Chatterjee,42,Male,Delhi,Pitampura,Chinese,1,False,2021
C11602,Nisha Mishra,27,Female,Bangalore,Indiranagar,North Indian,1,False,2019
C11603,Neha Nair,45,Female,Chennai,Porur,Biryani,3,False,2018
C11604,Gaurav Bhat,43,Female,Hyderabad,Begumpet,Chinese,5,False,2018
C11605,Sunita Kumar,32,Male,Bangalore,BTM Layout,Continental,2,True,2017
C11606,Suresh Patel,18,Male,Delhi,Hauz Khas,Chinese,5,True,2021
C11607,Aarav Sharma,31,Male,Delhi,Nehru Place,Mughlai,1,False,2020
C11608,Pooja Pillai,21,Female,Pune,Kharadi,North Indian,1,True,2017
C11609,Tarun Kapoor,25,Female,Mumbai,Kandivali,Street Food,8,False,2021
C11610,Priya Singh,25,Female,Delhi,Rajouri Garden,Chinese,1,False,2018
C11611,Kiran Malhotra,21,Male,Pune,Hinjewadi,Desserts & Beverages,2,False,2023
C11612,Priya Srivastava,31,Female,Bangalore,Marathahalli,North Indian,7,False,2018
C11613,Siddharth Khanna,24,Female,Bangalore,Sarjapur Road,Seafood,4,False,2018
C11614,Nisha Sen,28,Male,Delhi,Janakpuri,North Indian,9,False,2019
C11615,Siddharth Shetty,25,Male,Hyderabad,Gachibowli,North Indian,5,True,2017
C11616,Shreya Chauhan,33,Female,Bangalore,BTM Layout,Chinese,1,False,2022
C11617,Divya Chauhan,33,Female,Pune,Baner,Chinese,1,False,2020
C11618,Ashish Ghosh,27,Male,Hyderabad,Kukatpally,North Indian,1,False,2020
C11619,Shreya Agarwal,34,Male,Delhi,South Extension,Chinese,6,False,2021
C11620,Aarav Tiwari,39,Female,Chennai,Porur,North Indian,1,True,2017
C11621,Rajesh Chawla,18,Female,Mumbai,Santacruz,Seafood,1,False,2020
C11622,Isha Bhat,25,Female,Mumbai,Versova,Seafood,3,True,2018
C11623,Ashish Pandey,22,Male,Mumbai,Kandivali,South Indian,1,False,2023
C11624,Vikas Deshpande,24,Female,Mumbai,Lower Parel,Chinese,11,False,2020
C11625,Rohan Tiwari,18,Female,Hyderabad,Dilsukhnagar,Biryani,7,False,2022
C11626,Kavya Rao,18,Female,Pune,Kalyani Nagar,Bengali,1,False,2020
C11627,Bhavna Sharma,18,Male,Bangalore,Yelahanka,Biryani,4,False,2021
C11628,Meera Reddy,26,Male,Hyderabad,Banjara Hills,South Indian,25,False,2019
C11629,Tanvi Bose,25,Male,Pune,Koregaon Park,South Indian,8,False,2021
C11630,Neha Kapoor,41,Female,Mumbai,Colaba,North Indian,1,False,2023
C11631,Shreya Joshi,31,Male,Bangalore,Electronic City,Biryani,4,False,2021
C11632,Tarun Patil,18,Female,Pune,Shivajinagar,Fast Food,12,False,2017
C11633,Rohan Agarwal,34,Female,Bangalore,BTM Layout,Biryani,1,True,2018
C11634,Aditya Rao,55,Female,Mumbai,Santacruz,Street Food,1,False,2017
C11635,Neha Rathore,18,Male,Mumbai,Dadar,Chinese,9,True,2019
C11636,Isha Mishra,43,Female,Kolkata,Behala,Seafood,1,False,2019
C11637,Rohan Khanna,29,Female,Delhi,Rohini,Street Food,1,False,2021
C11638,Ritika Mehta,26,Female,Mumbai,Borivali,Desserts & Beverages,1,False,2023
C11639,Pallavi Das,25,Female,Delhi,Rohini,Mughlai,4,False,2017
C11640,Mohit Mishra,32,Male,Delhi,Vasant Kunj,Mughlai,1,False,2022
C11641,Pooja Malhotra,26,Female,Hyderabad,Gachibowli,Street Food,8,False,2018
C11642,Preeti Jain,20,Male,Delhi,Connaught Place,Chinese,2,False,2020
C11643,Anjali Gupta,25,Male,Kolkata,Behala,Bengali,7,True,2019
C11644,Sanjay Desai,32,Female,Pune,Viman Nagar,Chinese,1,False,2018
C11645,Ravi Chauhan,35,Female,Hyderabad,Gachibowli,Biryani,13,True,2020
C11646,Rahul Chauhan,44,Male,Hyderabad,LB Nagar,South Indian,2,False,2021
C11647,Pooja Mehta,30,Female,Mumbai,Dadar,Seafood,7,True,2022
C11648,Simran Mishra,40,Male,Bangalore,Yelahanka,South Indian,1,True,2017
C11649,Preeti Gupta,28,Female,Delhi,Khan Market,North Indian,16,False,2022
C11650,Amit Patil,29,Female,Delhi,Karol Bagh,South Indian,5,True,2018
C11651,Meera Shah,29,Female,Hyderabad,Secunderabad,Street Food,4,False,2020
C11652,Lakshmi Tiwari,31,Male,Pune,Aundh,Chinese,5,False,2019
C11653,Amit Chauhan,36,Female,Bangalore,HSR Layout,Continental,14,False,2020
C11654,Sanjay Sharma,26,Female,Hyderabad,Kukatpally,Street Food,10,False,2022
C11655,Varun Deshpande,22,Female,Bangalore,Indiranagar,Continental,1,False,2021
C11656,Siddharth Gupta,37,Male,Delhi,Nehru Place,South Indian,16,True,2021
C11657,Arjun Dubey,37,Female,Hyderabad,Kukatpally,South Indian,23,False,2018
C11658,Siddharth Sen,41,Male,Bangalore,Whitefield,South Indian,1,False,2023
C11659,Aditya Mishra,25,Male,Hyderabad,Ameerpet,Biryani,2,False,2022
C11660,Simran Chawla,28,Female,Bangalore,JP Nagar,Continental,1,False,2019
C11661,Kavya Shetty,37,Female,Mumbai,Bandra West,Chinese,13,False,2022
C11662,Simran Bhatia,26,Male,Pune,Wakad,Fast Food,1,False,2017
C11663,Lakshmi Srivastava,35,Female,Hyderabad,Mehdipatnam,Maharashtrian,1,False,2022
C11664,Preeti Malhotra,28,Male,Mumbai,Santacruz,South Indian,1,False,2021
C11665,Rekha Sen,32,Male,Chennai,Sholinganallur,Continental,1,False,2023
C11666,Neha Pandey,20,Male,Pune,Kothrud,Maharashtrian,17,True,2021
C11667,Lakshmi Patel,30,Female,Mumbai,Goregaon,Chinese,1,True,2018
C11668,Pallavi Chopra,18,Female,Mumbai,Kurla,North Indian,3,False,2020
C11669,Arjun Sharma,39,Male,Mumbai,Goregaon,Chinese,7,True,2017
C11670,Kunal Dubey,36,Male,Chennai,T Nagar,Chinese,4,False,2019
C11671,Sachin Chauhan,22,Male,Mumbai,Kurla,South Indian,2,False,2023
C11672,Kavya Chatterjee,43,Female,Bangalore,Koramangala,Maharashtrian,10,False,2021
C11673,Divya Deshpande,39,Female,Pune,Baner,South Indian,1,False,2019
C11674,Puja Mishra,21,Female,Mumbai,Kandivali,South Indian,1,False,2022
C11675,Vikas Yadav,25,Male,Pune,Hinjewadi,Maharashtrian,2,False,2020
C11676,Ritika Chawla,21,Female,Kolkata,Salt Lake,Continental,8,True,2018
C11677,Rohan Tiwari,32,Male,Hyderabad,Banjara Hills,Street Food,3,False,2020
C11678,Ravi Mehta,25,Female,Bangalore,BTM Layout,North Indian,1,False,2021
C11679,Nisha Yadav,18,Male,Delhi,Nehru Place,Bengali,4,False,2022
C11680,Varun Saxena,29,Female,Bangalore,Yelahanka,North Indian,2,False,2020
C11681,Puja Sen,37,Female,Bangalore,BTM Layout,Chinese,2,True,2022
C11682,Vivek Malhotra,30,Female,Mumbai,Kurla,South Indian,6,False,2018
C11683,Simran Pillai,34,Male,Pune,Hinjewadi,South Indian,8,False,2017
C11684,Preeti Kulkarni,31,Female,Bangalore,Electronic City,South Indian,4,False,2023
C11685,Pooja Reddy,35,Male,Delhi,Rajouri Garden,Chinese,2,True,2020
C11686,Amit Yadav,32,Male,Mumbai,Lower Parel,South Indian,1,False,2021
C11687,Sneha Shetty,29,Male,Bangalore,Malleshwaram,Continental,4,True,2022
C11688,Pooja Ghosh,30,Female,Pune,Kharadi,Chinese,3,False,2021
C11689,Anjali Sharma,42,Female,Pune,Koregaon Park,Fast Food,1,False,2022
C11690,Neha Tiwari,34,Male,Delhi,Lajpat Nagar,Mughlai,5,False,2021
C11691,Aditya Ghosh,22,Female,Pune,Kothrud,Italian,1,False,2022
C11692,Ravi Deshpande,30,Female,Mumbai,Kandivali,Street Food,4,False,2019
C11693,Kiran Joshi,32,Female,Delhi,Lajpat Nagar,Tandoor,8,False,2021
C11694,Kunal Rathore,28,Female,Delhi,Saket,North Indian,20,False,2018
C11695,Rekha Singh,18,Male,Bangalore,Koramangala,North Indian,1,False,2020
C11696,Nikhil Mehra,23,Male,Mumbai,Santacruz,Seafood,1,True,2023
C11697,Anjali Pandey,26,Male,Hyderabad,Mehdipatnam,Street Food,1,False,2023
C11698,Aditya Patel,45,Male,Chennai,Anna Nagar,South Indian,4,False,2022
C11699,Bhavna Mehra,33,Female,Delhi,Lajpat Nagar,North Indian,2,False,2017
C11700,Sunita Malhotra,18,Female,Delhi,Hauz Khas,Mughlai,8,False,2023
C11701,Tarun Srivastava,29,Female,Pune,Shivajinagar,South Indian,2,False,2019
C11702,Nisha Jain,40,Female,Mumbai,Goregaon,Chinese,2,False,2018
C11703,Divya Pillai,25,Female,Hyderabad,Kondapur,North Indian,1,False,2018
C11704,Gaurav Verma,38,Male,Chennai,Mylapore,North Indian,1,False,2019
C11705,Nisha Yadav,18,Female,Pune,Kalyani Nagar,Maharashtrian,9,False,2020
C11706,Suresh Pandey,18,Male,Mumbai,Santacruz,South Indian,1,True,2023
C11707,Arjun Rathore,39,Male,Chennai,Nungambakkam,Seafood,8,False,2021
C11708,Anjali Nair,26,Male,Delhi,Karol Bagh,North Indian,2,False,2018
C11709,Neha Singh,18,Female,Hyderabad,HITEC City,Street Food,13,True,2020
C11710,Suresh Malhotra,26,Male,Mumbai,Malad West,South Indian,1,False,2023
C11711,Amit Chauhan,31,Female,Kolkata,Howrah,Street Food,3,True,2023
C11712,Simran Malhotra,33,Male,Mumbai,Bandra West,Street Food,1,False,2018
C11713,Manish Kulkarni,18,Female,Pune,Magarpatta,Seafood,1,True,2021
C11714,Tarun Joshi,24,Male,Bangalore,Yelahanka,South Indian,5,False,2021
C11715,Rohan Sen,30,Male,Mumbai,Versova,North Indian,6,False,2021
C11716,Rekha Patil,33,Male,Delhi,Janakpuri,Chinese,1,False,2020
C11717,Sanjay Nair,22,Female,Mumbai,Kandivali,South Indian,4,True,2018
C11718,Varun Malhotra,28,Female,Delhi,Greater Kailash,Street Food,13,False,2017
C11719,Puja Verma,25,Female,Delhi,Saket,Mughlai,2,False,2023
C11720,Neha Agarwal,31,Male,Pune,Camp,Chinese,3,False,2020
C11721,Amit Joshi,39,Male,Bangalore,Electronic City,South Indian,8,False,2021
C11722,Lakshmi Chauhan,27,Male,Delhi,Rajouri Garden,Mughlai,4,False,2022
C11723,Siddharth Chopra,19,Female,Chennai,Sholinganallur,Mughlai,1,True,2018
C11724,Neha Iyer,24,Male,Mumbai,Colaba,South Indian,2,False,2022
C11725,Suresh Das,43,Female,Delhi,Hauz Khas,Street Food,5,False,2021
C11726,Pooja Khanna,23,Female,Delhi,Connaught Place,Street Food,1,False,2019
C11727,Divya Pillai,20,Female,Delhi,Connaught Place,Fast Food,1,True,2022
C11728,Simran Mishra,26,Male,Pune,Hinjewadi,North Indian,8,False,2019
C11729,Kunal Chauhan,29,Female,Pune,Kothrud,South Indian,1,False,2023
C11730,Rohan Naik,25,Female,Hyderabad,Kukatpally,North Indian,10,False,2023
C11731,Manish Pillai,18,Female,Hyderabad,Banjara Hills,Street Food,3,True,2022
C11732,Lakshmi Pandey,32,Male,Mumbai,Powai,Seafood,6,True,2021
C11733,Sunita Bose,31,Female,Chennai,Velachery,Italian,4,False,2019
C11734,Kunal Singh,35,Male,Chennai,Vadapalani,North Indian,2,True,2017
C11735,Amit Patel,31,Female,Bangalore,Indiranagar,Continental,5,False,2018
C11736,Suresh Nair,43,Female,Bangalore,HSR Layout,South Indian,2,False,2021
C11737,Sachin Dubey,36,Female,Mumbai,Worli,Street Food,1,False,2020
C11738,Amit Das,34,Male,Mumbai,Santacruz,North Indian,8,False,2018
C11739,Nisha Bose,39,Male,Bangalore,Malleshwaram,Continental,2,False,2023
C11740,Amit Bhat,31,Female,Delhi,Vasant Kunj,Chinese,2,True,2018
C11741,Ananya Ghosh,28,Female,Mumbai,Bandra West,North Indian,9,False,2021
C11742,Nisha Sen,32,Male,Mumbai,Worli,Street Food,3,False,2017
C11743,Rohan Hegde,18,Female,Chennai,Tambaram,Pizza,4,True,2019
C11744,Arjun Tiwari,31,Male,Mumbai,Juhu,Seafood,1,False,2017
C11745,Rekha Mehta,29,Female,Bangalore,Sarjapur Road,North Indian,6,True,2023
C11746,Meera Das,33,Male,Delhi,Pitampura,Street Food,2,False,2020
C11747,Suresh Bose,38,Male,Mumbai,Worli,Street Food,14,False,2021
C11748,Simran Agarwal,34,Male,Hyderabad,HITEC City,Chinese,2,False,2021
C11749,Ritika Shetty,24,Female,Hyderabad,Jubilee Hills,Street Food,23,False,2021
C11750,Vivek Ghosh,36,Female,Hyderabad,LB Nagar,Street Food,1,False,2022
C11751,Deepak Kulkarni,43,Male,Mumbai,Dadar,Chinese,5,False,2017
C11752,Sunita Rao,38,Male,Mumbai,Colaba,North Indian,1,False,2020
C11753,Manish Jain,19,Male,Delhi,Karol Bagh,Italian,1,False,2022
C11754,Isha Mehta,34,Male,Delhi,Janakpuri,Fast Food,3,False,2017
C11755,Nisha Srivastava,20,Male,Mumbai,Powai,South Indian,1,False,2023
C11756,Divya Rathore,27,Female,Pune,Hadapsar,Maharashtrian,2,False,2020
C11757,Rohan Khanna,33,Female,Bangalore,Koramangala,Continental,1,False,2021
C11758,Neha Tiwari,32,Female,Delhi,Lajpat Nagar,Biryani,2,False,2022
C11759,Sunita Khanna,38,Male,Bangalore,Malleshwaram,Biryani,1,False,2018
C11760,Shreya Naik,43,Male,Pune,Hinjewadi,Chinese,1,False,2023
C11761,Divya Kumar,33,Male,Mumbai,Borivali,Seafood,13,False,2023
C11762,Vikas Chauhan,27,Male,Kolkata,Tollygunge,North Indian,2,False,2023
C11763,Lakshmi Srivastava,18,Female,Chennai,Nungambakkam,North Indian,1,False,2017
C11764,Aditya Srivastava,40,Male,Delhi,Dwarka,South Indian,4,False,2019
C11765,Amit Deshpande,29,Male,Bangalore,Jayanagar,Chinese,4,False,2023
C11766,Aarav Shetty,29,Male,Pune,Kothrud,Chinese,2,True,2019
C11767,Rekha Mehta,30,Male,Bangalore,Jayanagar,South Indian,1,True,2020
C11768,Anjali Iyer,33,Female,Mumbai,Andheri West,North Indian,6,False,2019
C11769,Ritika Hegde,33,Female,Pune,Koregaon Park,South Indian,2,False,2019
C11770,Shreya Mehra,27,Male,Hyderabad,Gachibowli,Street Food,3,False,2020
C11771,Ashish Pandey,29,Male,Delhi,Janakpuri,North Indian,8,True,2020
C11772,Alok Yadav,25,Male,Bangalore,Koramangala,Continental,8,False,2020
C11773,Vishal Yadav,24,Male,Hyderabad,Madhapur,Biryani,8,False,2017
C11774,Nikhil Bose,24,Female,Pune,Viman Nagar,Chinese,13,False,2019
C11775,Ananya Mishra,29,Male,Bangalore,Koramangala,Chinese,2,True,2019
C11776,Arjun Singh,22,Female,Mumbai,Borivali,Seafood,10,False,2022
C11777,Neha Pillai,18,Male,Delhi,South Extension,Chinese,2,False,2020
C11778,Sneha Gupta,27,Female,Delhi,Khan Market,Tandoor,2,False,2023
C11779,Simran Mehra,20,Female,Bangalore,Koramangala,South Indian,4,False,2023
C11780,Amit Chauhan,30,Male,Delhi,Greater Kailash,Mughlai,8,False,2020
C11781,Sanjay Chatterjee,25,Male,Pune,FC Road,Chinese,1,False,2023
C11782,Isha Patil,33,Male,Pune,Magarpatta,Seafood,1,True,2020
C11783,Meera Joshi,20,Male,Bangalore,Sarjapur Road,North Indian,5,True,2023
C11784,Kunal Kumar,18,Female,Pune,Magarpatta,South Indian,1,False,2019
C11785,Manish Shah,29,Female,Mumbai,Juhu,South Indian,5,False,2018
C11786,Gaurav Mehta,26,Female,Delhi,South Extension,Street Food,1,False,2018
C11787,Aarav Gupta,19,Female,Pune,JM Road,Maharashtrian,10,False,2020
C11788,Pooja Reddy,36,Female,Bangalore,BTM Layout,North Indian,11,False,2023
C11789,Rekha Sharma,21,Male,Pune,JM Road,Fast Food,2,False,2023
C11790,Rahul Singh,23,Male,Mumbai,Santacruz,South Indian,1,True,2022
C11791,Sachin Chatterjee,37,Male,Mumbai,Santacruz,Seafood,5,False,2017
C11792,Ritika Sen,34,Female,Mumbai,Kurla,South Indian,8,False,2019
C11793,Mohit Joshi,21,Female,Delhi,Nehru Place,Fast Food,6,False,2018
C11794,Alok Dubey,27,Male,Pune,Kothrud,Maharashtrian,2,True,2018
C11795,Alok Singh,20,Female,Delhi,Karol Bagh,Chinese,1,False,2018
C11796,Vikas Chatterjee,37,Male,Delhi,Saket,Tandoor,24,False,2021
C11797,Nikhil Ghosh,37,Male,Mumbai,Borivali,South Indian,10,False,2019
C11798,Preeti Mishra,44,Male,Delhi,Vasant Kunj,Street Food,1,True,2017
C11799,Ravi Bhat,48,Male,Mumbai,Kurla,North Indian,2,False,2017
C11800,Pallavi Mehra,25,Female,Delhi,Greater Kailash,Street Food,2,False,2021
C11801,Vikas Shah,35,Male,Delhi,Karol Bagh,North Indian,9,True,2018
C11802,Isha Hegde,18,Female,Delhi,Karol Bagh,Fast Food,1,False,2019
C11803,Siddharth Shah,31,Male,Kolkata,Gariahat,Mughlai,8,True,2018
C11804,Rajesh Bhatia,33,Male,Kolkata,Garia,Chinese,4,True,2022
C11805,Siddharth Srivastava,22,Female,Delhi,Hauz Khas,Maharashtrian,7,True,2019
C11806,Rahul Jain,24,Male,Mumbai,Versova,Pizza,1,False,2022
C11807,Shreya Gupta,37,Female,Pune,JM Road,Fast Food,1,False,2017
C11808,Mohit Chopra,33,Male,Bangalore,Yelahanka,South Indian,5,False,2017
C11809,Swati Mishra,43,Female,Delhi,Connaught Place,Mughlai,5,False,2020
C11810,Bhavna Chawla,42,Female,Pune,Camp,South Indian,4,False,2018
C11811,Tarun Saxena,18,Female,Hyderabad,Madhapur,North Indian,7,False,2018
C11812,Vishal Jain,25,Male,Mumbai,Worli,Seafood,1,False,2017
C11813,Tanvi Hegde,21,Female,Bangalore,Sarjapur Road,Biryani,4,False,2018
C11814,Sachin Kapoor,36,Male,Kolkata,New Town,Seafood,6,True,2022
C11815,Priya Kumar,32,Female,Delhi,Lajpat Nagar,Street Food,9,False,2023
C11816,Amit Nair,22,Female,Delhi,Greater Kailash,Fast Food,1,False,2021
C11817,Simran Bhat,23,Female,Mumbai,Goregaon,Chinese,3,False,2020
C11818,Harish Bhat,39,Female,Bangalore,Electronic City,Biryani,13,False,2022
C11819,Ravi Gupta,26,Female,Kolkata,Salt Lake,North Indian,1,True,2022
C11820,Deepak Mishra,18,Male,Delhi,Rajouri Garden,Mughlai,1,False,2019
C11821,Anjali Hegde,21,Female,Mumbai,Colaba,South Indian,3,True,2022
C11822,Rekha Pillai,45,Male,Delhi,Karol Bagh,Fast Food,1,True,2018
C11823,Sanjay Chawla,38,Female,Pune,Koregaon Park,Maharashtrian,16,False,2017
C11824,Aditya Iyer,19,Male,Bangalore,Indiranagar,Biryani,1,False,2021
C11825,Puja Dubey,31,Female,Mumbai,Dadar,South Indian,4,True,2022
C11826,Pooja Naik,37,Male,Kolkata,Jadavpur,Seafood,3,False,2022
C11827,Nisha Mehta,18,Female,Mumbai,Lower Parel,Street Food,12,False,2020
C11828,Sachin Yadav,38,Male,Delhi,South Extension,Chinese,2,False,2020
C11829,Alok Pillai,33,Female,Delhi,Hauz Khas,Chinese,1,True,2020
C11830,Sneha Gupta,24,Male,Delhi,Nehru Place,Desserts & Beverages,3,False,2023
C11831,Lakshmi Chopra,34,Female,Hyderabad,Dilsukhnagar,North Indian,7,False,2017
C11832,Neha Reddy,32,Male,Delhi,Lajpat Nagar,Mughlai,5,False,2017
C11833,Harish Pandey,32,Male,Hyderabad,Madhapur,Street Food,1,False,2021
C11834,Sanjay Mehra,31,Male,Mumbai,Andheri West,Street Food,1,False,2021
C11835,Priya Ghosh,22,Male,Delhi,Pitampura,Fast Food,5,True,2019
C11836,Ashish Rao,24,Female,Bangalore,Malleshwaram,Pizza,5,False,2023
C11837,Simran Sharma,28,Male,Hyderabad,Madhapur,North Indian,6,True,2017
C11838,Swati Pillai,30,Female,Bangalore,BTM Layout,Continental,1,False,2022
C11839,Nikhil Rao,35,Female,Delhi,Nehru Place,North Indian,2,True,2019
C11840,Isha Agarwal,45,Female,Mumbai,Juhu,Maharashtrian,1,False,2019
C11841,Arjun Desai,31,Male,Bangalore,Bellandur,North Indian,1,False,2019
C11842,Nikhil Bhatia,35,Male,Hyderabad,HITEC City,Tandoor,2,False,2023
C11843,Tarun Chauhan,37,Female,Bangalore,Indiranagar,South Indian,1,False,2022
C11844,Anjali Kapoor,35,Female,Chennai,Perambur,Seafood,1,True,2023
C11845,Kavya Pandey,22,Female,Pune,Koregaon Park,Fast Food,1,True,2018
C11846,Shreya Mehra,40,Male,Bangalore,Yelahanka,Biryani,1,False,2021
C11847,Mohit Shetty,39,Female,Hyderabad,LB Nagar,Biryani,15,True,2022
C11848,Divya Pillai,31,Male,Kolkata,Esplanade,Biryani,4,False,2017
C11849,Vivek Banerjee,23,Female,Hyderabad,Somajiguda,Biryani,3,False,2018
C11850,Simran Yadav,30,Male,Mumbai,Goregaon,North Indian,2,True,2023
C11851,Tanvi Srivastava,18,Male,Pune,Koregaon Park,Fast Food,1,True,2020
C11852,Nisha Kulkarni,42,Female,Kolkata,Tollygunge,North Indian,1,True,2019
C11853,Pallavi Banerjee,24,Male,Bangalore,MG Road,South Indian,1,False,2021
C11854,Aarav Chawla,27,Male,Bangalore,BTM Layout,North Indian,21,False,2019
C11855,Divya Bhatia,41,Female,Bangalore,Yelahanka,Biryani,10,False,2017
C11856,Sachin Dubey,18,Male,Kolkata,Tollygunge,Seafood,25,True,2022
C11857,Aditya Bhatia,40,Female,Mumbai,Andheri West,Chinese,1,False,2020
C11858,Vivek Tiwari,32,Female,Delhi,Connaught Place,Fast Food,1,False,2019
C11859,Ananya Agarwal,43,Female,Mumbai,Kurla,Seafood,5,False,2019
C11860,Nikhil Jain,22,Female,Delhi,Vasant Kunj,Chinese,1,False,2021
C11861,Rohan Joshi,32,Male,Delhi,Rohini,Chinese,1,False,2022
C11862,Vishal Mehta,22,Female,Kolkata,Gariahat,Fast Food,4,True,2017
C11863,Shreya Desai,38,Female,Bangalore,Bellandur,North Indian,7,False,2019
C11864,Kunal Bose,38,Male,Mumbai,Andheri West,North Indian,10,False,2023
C11865,Neha Reddy,44,Female,Delhi,Hauz Khas,North Indian,4,True,2017
C11866,Mohit Das,29,Female,Mumbai,Andheri West,Street Food,1,False,2019
C11867,Priya Pillai,46,Female,Bangalore,Koramangala,Biryani,9,True,2022
C11868,Tarun Ghosh,21,Male,Delhi,Vasant Kunj,Chinese,1,True,2017
C11869,Swati Bhatia,29,Female,Mumbai,Juhu,Seafood,4,False,2018
C11870,Isha Srivastava,22,Female,Delhi,Karol Bagh,Fast Food,3,True,2018
C11871,Puja Reddy,31,Female,Chennai,Vadapalani,Seafood,3,False,2021
C11872,Pallavi Malhotra,22,Female,Chennai,Anna Nagar,Chinese,1,True,2023
C11873,Harish Khanna,38,Female,Hyderabad,Somajiguda,Street Food,1,False,2023
C11874,Arjun Bhatia,33,Female,Delhi,Pitampura,Chinese,3,False,2022
C11875,Harish Khanna,21,Female,Delhi,Dwarka,Chinese,1,False,2021
C11876,Kunal Mehra,36,Male,Mumbai,Kurla,Seafood,4,True,2020
C11877,Anjali Singh,42,Female,Chennai,Porur,Biryani,2,False,2020
